start|hour|trips|latitude|longitude
(40.656,-73.794)|14|65|40.656|-73.794
(40.656,-73.794)|15|75|40.656|-73.794
(40.656,-73.794)|16|66|40.656|-73.794
(40.656,-73.794)|17|82|40.656|-73.794
(40.656,-73.794)|18|81|40.656|-73.794
(40.656,-73.794)|19|97|40.656|-73.794
(40.656,-73.794)|20|83|40.656|-73.794
(40.656,-73.794)|21|87|40.656|-73.794
(40.656,-73.794)|22|76|40.656|-73.794
(40.656,-73.794)|23|68|40.656|-73.794
(40.656,-73.795)|0|24|40.656|-73.795
(40.656,-73.795)|1|16|40.656|-73.795
(40.656,-73.795)|2|8|40.656|-73.795
(40.656,-73.795)|3|11|40.656|-73.795
(40.656,-73.795)|4|7|40.656|-73.795
(40.656,-73.795)|5|31|40.656|-73.795
(40.656,-73.795)|6|31|40.656|-73.795
(40.656,-73.795)|7|31|40.656|-73.795
(40.656,-73.795)|8|26|40.656|-73.795
(40.656,-73.795)|9|15|40.656|-73.795
(40.656,-73.795)|10|19|40.656|-73.795
(40.656,-73.795)|11|32|40.656|-73.795
(40.656,-73.795)|12|37|40.656|-73.795
(40.656,-73.795)|13|35|40.656|-73.795
(40.656,-73.795)|14|41|40.656|-73.795
(40.656,-73.795)|15|51|40.656|-73.795
(40.656,-73.795)|16|61|40.656|-73.795
(40.656,-73.795)|17|59|40.656|-73.795
(40.656,-73.795)|18|82|40.656|-73.795
(40.656,-73.795)|19|90|40.656|-73.795
(40.656,-73.795)|20|93|40.656|-73.795
(40.656,-73.795)|21|66|40.656|-73.795
(40.656,-73.795)|22|49|40.656|-73.795
(40.656,-73.795)|23|62|40.656|-73.795
(40.657,-73.793)|0|57|40.657|-73.793
(40.657,-73.793)|1|45|40.657|-73.793
(40.657,-73.793)|2|28|40.657|-73.793
(40.657,-73.793)|3|20|40.657|-73.793
(40.657,-73.793)|4|21|40.657|-73.793
(40.657,-73.793)|5|37|40.657|-73.793
(40.657,-73.793)|6|43|40.657|-73.793
(40.657,-73.793)|7|67|40.657|-73.793
(40.657,-73.793)|8|43|40.657|-73.793
(40.657,-73.793)|9|56|40.657|-73.793
(40.657,-73.793)|10|104|40.657|-73.793
(40.657,-73.793)|11|156|40.657|-73.793
(40.657,-73.793)|12|159|40.657|-73.793
(40.657,-73.793)|13|182|40.657|-73.793
(40.657,-73.793)|14|185|40.657|-73.793
(40.657,-73.793)|15|216|40.657|-73.793
(40.657,-73.793)|16|212|40.657|-73.793
(40.657,-73.793)|17|193|40.657|-73.793
(40.657,-73.793)|18|180|40.657|-73.793
(40.657,-73.793)|19|167|40.657|-73.793
(40.657,-73.793)|20|139|40.657|-73.793
(40.657,-73.793)|21|143|40.657|-73.793
(40.657,-73.793)|22|127|40.657|-73.793
(40.657,-73.793)|23|96|40.657|-73.793
(40.657,-73.794)|0|290|40.657|-73.794
(40.657,-73.794)|1|195|40.657|-73.794
(40.657,-73.794)|2|95|40.657|-73.794
(40.657,-73.794)|3|78|40.657|-73.794
(40.657,-73.794)|4|138|40.657|-73.794
(40.657,-73.794)|5|165|40.657|-73.794
(40.657,-73.794)|6|187|40.657|-73.794
(40.657,-73.794)|7|221|40.657|-73.794
(40.657,-73.794)|8|217|40.657|-73.794
(40.657,-73.794)|9|215|40.657|-73.794
(40.657,-73.794)|10|224|40.657|-73.794
(40.657,-73.794)|11|288|40.657|-73.794
(40.657,-73.794)|12|286|40.657|-73.794
(40.657,-73.794)|13|332|40.657|-73.794
(40.657,-73.794)|14|404|40.657|-73.794
(40.657,-73.794)|15|361|40.657|-73.794
(40.657,-73.794)|16|348|40.657|-73.794
(40.657,-73.794)|17|430|40.657|-73.794
(40.657,-73.794)|18|437|40.657|-73.794
(40.657,-73.794)|19|502|40.657|-73.794
(40.657,-73.794)|20|518|40.657|-73.794
(40.657,-73.794)|21|496|40.657|-73.794
(40.657,-73.794)|22|490|40.657|-73.794
(40.657,-73.794)|23|392|40.657|-73.794
(40.657,-73.795)|0|57|40.657|-73.795
(40.657,-73.795)|1|52|40.657|-73.795
(40.657,-73.795)|2|34|40.657|-73.795
(40.657,-73.795)|3|8|40.657|-73.795
(40.657,-73.795)|4|9|40.657|-73.795
(40.657,-73.795)|5|21|40.657|-73.795
(40.657,-73.795)|6|42|40.657|-73.795
(40.657,-73.795)|7|27|40.657|-73.795
(40.657,-73.795)|8|49|40.657|-73.795
(40.657,-73.795)|9|48|40.657|-73.795
(40.657,-73.795)|10|51|40.657|-73.795
(40.657,-73.795)|11|50|40.657|-73.795
(40.657,-73.795)|12|52|40.657|-73.795
(40.657,-73.795)|13|68|40.657|-73.795
(40.657,-73.795)|14|68|40.657|-73.795
(40.657,-73.795)|15|72|40.657|-73.795
(40.657,-73.795)|16|82|40.657|-73.795
(40.657,-73.795)|17|96|40.657|-73.795
(40.657,-73.795)|18|98|40.657|-73.795
(40.657,-73.795)|19|88|40.657|-73.795
(40.657,-73.795)|20|118|40.657|-73.795
(40.657,-73.795)|21|122|40.657|-73.795
(40.657,-73.795)|22|91|40.657|-73.795
(40.657,-73.795)|23|70|40.657|-73.795
(40.662,-73.931)|0|4|40.662|-73.931
(40.662,-73.931)|1|8|40.662|-73.931
(40.662,-73.931)|2|21|40.662|-73.931
(40.662,-73.931)|3|19|40.662|-73.931
(40.662,-73.931)|4|24|40.662|-73.931
(40.662,-73.931)|5|15|40.662|-73.931
(40.662,-73.931)|6|14|40.662|-73.931
(40.662,-73.931)|7|20|40.662|-73.931
(40.662,-73.931)|8|22|40.662|-73.931
(40.662,-73.931)|9|20|40.662|-73.931
(40.662,-73.931)|10|28|40.662|-73.931
(40.662,-73.931)|11|39|40.662|-73.931
(40.662,-73.931)|12|48|40.662|-73.931
(40.662,-73.931)|13|53|40.662|-73.931
(40.662,-73.931)|14|46|40.662|-73.931
(40.662,-73.931)|15|91|40.662|-73.931
(40.662,-73.931)|16|79|40.662|-73.931
(40.662,-73.931)|17|59|40.662|-73.931
(40.662,-73.931)|18|39|40.662|-73.931
(40.662,-73.931)|19|11|40.662|-73.931
(40.662,-73.931)|20|7|40.662|-73.931
(40.662,-73.931)|21|4|40.662|-73.931
(40.662,-73.931)|22|7|40.662|-73.931
(40.662,-73.931)|23|1|40.662|-73.931
(40.666,-73.785)|0|9|40.666|-73.785
(40.666,-73.785)|1|10|40.666|-73.785
(40.666,-73.785)|2|6|40.666|-73.785
(40.666,-73.785)|3|1|40.666|-73.785
(40.666,-73.785)|4|1|40.666|-73.785
(40.666,-73.785)|5|2|40.666|-73.785
(40.666,-73.785)|6|5|40.666|-73.785
(40.666,-73.785)|7|1|40.666|-73.785
(40.666,-73.785)|8|4|40.666|-73.785
(40.666,-73.785)|9|1|40.666|-73.785
(40.666,-73.785)|10|3|40.666|-73.785
(40.666,-73.785)|11|2|40.666|-73.785
(40.666,-73.785)|12|1|40.666|-73.785
(40.666,-73.785)|13|4|40.666|-73.785
(40.666,-73.785)|14|2|40.666|-73.785
(40.666,-73.785)|15|5|40.666|-73.785
(40.666,-73.785)|16|6|40.666|-73.785
(40.666,-73.785)|17|5|40.666|-73.785
(40.666,-73.785)|18|4|40.666|-73.785
(40.666,-73.785)|19|7|40.666|-73.785
(40.666,-73.785)|20|9|40.666|-73.785
(40.666,-73.785)|21|11|40.666|-73.785
(40.666,-73.785)|22|8|40.666|-73.785
(40.666,-73.785)|23|16|40.666|-73.785
(40.666,-73.807)|0|5|40.666|-73.807
(40.666,-73.807)|1|4|40.666|-73.807
(40.666,-73.807)|2|2|40.666|-73.807
(40.666,-73.807)|3|1|40.666|-73.807
(40.666,-73.807)|5|4|40.666|-73.807
(40.666,-73.807)|6|4|40.666|-73.807
(40.666,-73.807)|7|3|40.666|-73.807
(40.666,-73.807)|8|3|40.666|-73.807
(40.666,-73.807)|9|2|40.666|-73.807
(40.666,-73.807)|10|2|40.666|-73.807
(40.666,-73.807)|11|6|40.666|-73.807
(40.666,-73.807)|12|2|40.666|-73.807
(40.666,-73.807)|13|1|40.666|-73.807
(40.666,-73.807)|14|6|40.666|-73.807
(40.666,-73.807)|15|3|40.666|-73.807
(40.666,-73.807)|16|4|40.666|-73.807
(40.666,-73.807)|17|8|40.666|-73.807
(40.666,-73.807)|18|6|40.666|-73.807
(40.666,-73.807)|19|12|40.666|-73.807
(40.666,-73.807)|20|12|40.666|-73.807
(40.666,-73.807)|21|8|40.666|-73.807
(40.666,-73.807)|22|7|40.666|-73.807
(40.666,-73.807)|23|11|40.666|-73.807
(40.667,-73.798)|0|12|40.667|-73.798
(40.667,-73.798)|1|5|40.667|-73.798
(40.667,-73.798)|2|6|40.667|-73.798
(40.667,-73.798)|3|1|40.667|-73.798
(40.667,-73.798)|4|8|40.667|-73.798
(40.667,-73.798)|5|6|40.667|-73.798
(40.667,-73.798)|6|13|40.667|-73.798
(40.667,-73.798)|7|15|40.667|-73.798
(40.667,-73.798)|8|9|40.667|-73.798
(40.667,-73.798)|9|7|40.667|-73.798
(40.667,-73.798)|10|10|40.667|-73.798
(40.667,-73.798)|11|10|40.667|-73.798
(40.667,-73.798)|12|17|40.667|-73.798
(40.667,-73.798)|13|14|40.667|-73.798
(40.667,-73.798)|14|17|40.667|-73.798
(40.667,-73.798)|15|29|40.667|-73.798
(40.667,-73.798)|16|20|40.667|-73.798
(40.667,-73.798)|17|31|40.667|-73.798
(40.667,-73.798)|18|21|40.667|-73.798
(40.667,-73.798)|19|19|40.667|-73.798
(40.667,-73.798)|20|24|40.667|-73.798
(40.667,-73.798)|21|16|40.667|-73.798
(40.667,-73.798)|22|19|40.667|-73.798
(40.667,-73.798)|23|23|40.667|-73.798
(40.667,-73.799)|0|18|40.667|-73.799
(40.667,-73.799)|1|6|40.667|-73.799
(40.667,-73.799)|2|4|40.667|-73.799
(40.667,-73.799)|3|2|40.667|-73.799
(40.667,-73.799)|4|5|40.667|-73.799
(40.667,-73.799)|5|1|40.667|-73.799
(40.667,-73.799)|6|5|40.667|-73.799
(40.667,-73.799)|7|17|40.667|-73.799
(40.667,-73.799)|8|16|40.667|-73.799
(40.667,-73.799)|9|11|40.667|-73.799
(40.667,-73.799)|10|11|40.667|-73.799
(40.667,-73.799)|11|9|40.667|-73.799
(40.667,-73.799)|12|10|40.667|-73.799
(40.667,-73.799)|13|14|40.667|-73.799
(40.667,-73.799)|14|25|40.667|-73.799
(40.667,-73.799)|15|21|40.667|-73.799
(40.667,-73.799)|16|16|40.667|-73.799
(40.667,-73.799)|17|34|40.667|-73.799
(40.667,-73.799)|18|27|40.667|-73.799
(40.667,-73.799)|19|34|40.667|-73.799
(40.667,-73.799)|20|28|40.667|-73.799
(40.667,-73.799)|21|20|40.667|-73.799
(40.667,-73.799)|22|13|40.667|-73.799
(40.667,-73.799)|23|17|40.667|-73.799
(40.668,-73.795)|0|2|40.668|-73.795
(40.668,-73.795)|1|2|40.668|-73.795
(40.668,-73.795)|3|2|40.668|-73.795
(40.668,-73.795)|4|1|40.668|-73.795
(40.668,-73.795)|5|1|40.668|-73.795
(40.668,-73.795)|6|2|40.668|-73.795
(40.668,-73.795)|7|2|40.668|-73.795
(40.668,-73.795)|8|2|40.668|-73.795
(40.668,-73.795)|9|3|40.668|-73.795
(40.668,-73.795)|10|2|40.668|-73.795
(40.668,-73.795)|11|3|40.668|-73.795
(40.668,-73.795)|12|3|40.668|-73.795
(40.668,-73.795)|13|1|40.668|-73.795
(40.668,-73.795)|14|1|40.668|-73.795
(40.668,-73.795)|15|4|40.668|-73.795
(40.668,-73.795)|16|3|40.668|-73.795
(40.668,-73.795)|17|4|40.668|-73.795
(40.668,-73.795)|18|6|40.668|-73.795
(40.668,-73.795)|19|2|40.668|-73.795
(40.668,-73.795)|20|4|40.668|-73.795
(40.668,-73.795)|21|6|40.668|-73.795
(40.668,-73.795)|22|6|40.668|-73.795
(40.668,-73.795)|23|4|40.668|-73.795
(40.668,-73.796)|0|11|40.668|-73.796
(40.668,-73.796)|1|6|40.668|-73.796
(40.668,-73.796)|2|2|40.668|-73.796
(40.668,-73.796)|3|4|40.668|-73.796
(40.668,-73.796)|4|6|40.668|-73.796
(40.668,-73.796)|5|5|40.668|-73.796
(40.668,-73.796)|6|6|40.668|-73.796
(40.668,-73.796)|7|9|40.668|-73.796
(40.668,-73.796)|8|12|40.668|-73.796
(40.668,-73.796)|9|7|40.668|-73.796
(40.668,-73.796)|10|6|40.668|-73.796
(40.668,-73.796)|11|13|40.668|-73.796
(40.668,-73.796)|12|6|40.668|-73.796
(40.668,-73.796)|13|7|40.668|-73.796
(40.668,-73.796)|14|14|40.668|-73.796
(40.668,-73.796)|15|19|40.668|-73.796
(40.668,-73.796)|16|17|40.668|-73.796
(40.668,-73.796)|17|21|40.668|-73.796
(40.668,-73.796)|18|20|40.668|-73.796
(40.668,-73.796)|19|18|40.668|-73.796
(40.668,-73.796)|20|17|40.668|-73.796
(40.668,-73.796)|21|25|40.668|-73.796
(40.668,-73.796)|22|29|40.668|-73.796
(40.668,-73.796)|23|15|40.668|-73.796
(40.673,-73.987)|0|71|40.673|-73.987
(40.673,-73.987)|1|41|40.673|-73.987
(40.673,-73.987)|2|31|40.673|-73.987
(40.673,-73.987)|3|35|40.673|-73.987
(40.673,-73.987)|4|53|40.673|-73.987
(40.673,-73.987)|5|121|40.673|-73.987
(40.673,-73.987)|6|211|40.673|-73.987
(40.673,-73.987)|7|265|40.673|-73.987
(40.673,-73.987)|8|321|40.673|-73.987
(40.673,-73.987)|9|144|40.673|-73.987
(40.673,-73.987)|10|127|40.673|-73.987
(40.673,-73.987)|11|137|40.673|-73.987
(40.673,-73.987)|12|151|40.673|-73.987
(40.673,-73.987)|13|179|40.673|-73.987
(40.673,-73.987)|14|139|40.673|-73.987
(40.673,-73.987)|15|135|40.673|-73.987
(40.673,-73.987)|16|177|40.673|-73.987
(40.673,-73.987)|17|170|40.673|-73.987
(40.673,-73.987)|18|148|40.673|-73.987
(40.673,-73.987)|19|93|40.673|-73.987
(40.673,-73.987)|20|79|40.673|-73.987
(40.673,-73.987)|21|88|40.673|-73.987
(40.673,-73.987)|22|95|40.673|-73.987
(40.673,-73.987)|23|81|40.673|-73.987
(40.68,-73.982)|0|130|40.68|-73.982
(40.68,-73.982)|1|82|40.68|-73.982
(40.68,-73.982)|2|79|40.68|-73.982
(40.68,-73.982)|3|29|40.68|-73.982
(40.68,-73.982)|4|36|40.68|-73.982
(40.68,-73.982)|5|58|40.68|-73.982
(40.68,-73.982)|6|69|40.68|-73.982
(40.68,-73.982)|7|77|40.68|-73.982
(40.68,-73.982)|8|55|40.68|-73.982
(40.68,-73.982)|9|33|40.68|-73.982
(40.68,-73.982)|10|34|40.68|-73.982
(40.68,-73.982)|11|48|40.68|-73.982
(40.68,-73.982)|12|25|40.68|-73.982
(40.68,-73.982)|13|45|40.68|-73.982
(40.68,-73.982)|14|46|40.68|-73.982
(40.68,-73.982)|15|68|40.68|-73.982
(40.68,-73.982)|16|84|40.68|-73.982
(40.68,-73.982)|17|101|40.68|-73.982
(40.68,-73.982)|18|88|40.68|-73.982
(40.68,-73.982)|19|55|40.68|-73.982
(40.68,-73.982)|20|71|40.68|-73.982
(40.68,-73.982)|21|82|40.68|-73.982
(40.68,-73.982)|22|90|40.68|-73.982
(40.68,-73.982)|23|126|40.68|-73.982
(40.683,-73.98)|0|102|40.683|-73.98
(40.683,-73.98)|1|90|40.683|-73.98
(40.683,-73.98)|2|33|40.683|-73.98
(40.683,-73.98)|3|29|40.683|-73.98
(40.683,-73.98)|4|40|40.683|-73.98
(40.683,-73.98)|5|25|40.683|-73.98
(40.683,-73.98)|6|32|40.683|-73.98
(40.683,-73.98)|7|34|40.683|-73.98
(40.683,-73.98)|8|23|40.683|-73.98
(40.683,-73.98)|9|85|40.683|-73.98
(40.683,-73.98)|10|73|40.683|-73.98
(40.683,-73.98)|11|59|40.683|-73.98
(40.683,-73.98)|12|64|40.683|-73.98
(40.683,-73.98)|13|21|40.683|-73.98
(40.683,-73.98)|14|71|40.683|-73.98
(40.683,-73.98)|15|92|40.683|-73.98
(40.683,-73.98)|16|106|40.683|-73.98
(40.683,-73.98)|17|51|40.683|-73.98
(40.683,-73.98)|18|53|40.683|-73.98
(40.683,-73.98)|19|40|40.683|-73.98
(40.683,-73.98)|20|54|40.683|-73.98
(40.683,-73.98)|21|61|40.683|-73.98
(40.683,-73.98)|22|68|40.683|-73.98
(40.683,-73.98)|23|77|40.683|-73.98
(40.683,-73.981)|0|17|40.683|-73.981
(40.683,-73.981)|1|11|40.683|-73.981
(40.683,-73.981)|2|7|40.683|-73.981
(40.683,-73.981)|3|13|40.683|-73.981
(40.683,-73.981)|4|31|40.683|-73.981
(40.683,-73.981)|5|36|40.683|-73.981
(40.683,-73.981)|6|65|40.683|-73.981
(40.683,-73.981)|7|73|40.683|-73.981
(40.683,-73.981)|8|36|40.683|-73.981
(40.683,-73.981)|9|21|40.683|-73.981
(40.683,-73.981)|10|29|40.683|-73.981
(40.683,-73.981)|11|18|40.683|-73.981
(40.683,-73.981)|12|13|40.683|-73.981
(40.683,-73.981)|13|13|40.683|-73.981
(40.683,-73.981)|14|50|40.683|-73.981
(40.683,-73.981)|15|76|40.683|-73.981
(40.683,-73.981)|16|104|40.683|-73.981
(40.683,-73.981)|17|171|40.683|-73.981
(40.683,-73.981)|18|181|40.683|-73.981
(40.683,-73.981)|19|31|40.683|-73.981
(40.683,-73.981)|20|34|40.683|-73.981
(40.683,-73.981)|21|26|40.683|-73.981
(40.683,-73.981)|22|15|40.683|-73.981
(40.683,-73.981)|23|12|40.683|-73.981
(40.688,-74.182)|0|1|40.688|-74.182
(40.688,-74.182)|1|4|40.688|-74.182
(40.688,-74.182)|2|18|40.688|-74.182
(40.688,-74.182)|3|39|40.688|-74.182
(40.688,-74.182)|4|71|40.688|-74.182
(40.688,-74.182)|5|75|40.688|-74.182
(40.688,-74.182)|6|51|40.688|-74.182
(40.688,-74.182)|7|48|40.688|-74.182
(40.688,-74.182)|8|49|40.688|-74.182
(40.688,-74.182)|9|37|40.688|-74.182
(40.688,-74.182)|10|22|40.688|-74.182
(40.688,-74.182)|11|56|40.688|-74.182
(40.688,-74.182)|12|46|40.688|-74.182
(40.688,-74.182)|13|50|40.688|-74.182
(40.688,-74.182)|14|57|40.688|-74.182
(40.688,-74.182)|15|76|40.688|-74.182
(40.688,-74.182)|16|69|40.688|-74.182
(40.688,-74.182)|17|27|40.688|-74.182
(40.688,-74.182)|18|34|40.688|-74.182
(40.688,-74.182)|19|28|40.688|-74.182
(40.688,-74.182)|20|8|40.688|-74.182
(40.688,-74.182)|21|1|40.688|-74.182
(40.688,-74.182)|22|3|40.688|-74.182
(40.688,-74.182)|23|4|40.688|-74.182
(40.688,-74.183)|0|2|40.688|-74.183
(40.688,-74.183)|1|3|40.688|-74.183
(40.688,-74.183)|2|7|40.688|-74.183
(40.688,-74.183)|3|6|40.688|-74.183
(40.688,-74.183)|4|36|40.688|-74.183
(40.688,-74.183)|5|69|40.688|-74.183
(40.688,-74.183)|6|43|40.688|-74.183
(40.688,-74.183)|7|39|40.688|-74.183
(40.688,-74.183)|8|25|40.688|-74.183
(40.688,-74.183)|9|37|40.688|-74.183
(40.688,-74.183)|10|52|40.688|-74.183
(40.688,-74.183)|11|60|40.688|-74.183
(40.688,-74.183)|12|46|40.688|-74.183
(40.688,-74.183)|13|26|40.688|-74.183
(40.688,-74.183)|14|45|40.688|-74.183
(40.688,-74.183)|15|65|40.688|-74.183
(40.688,-74.183)|16|75|40.688|-74.183
(40.688,-74.183)|17|30|40.688|-74.183
(40.688,-74.183)|18|21|40.688|-74.183
(40.688,-74.183)|19|35|40.688|-74.183
(40.688,-74.183)|20|8|40.688|-74.183
(40.688,-74.183)|21|2|40.688|-74.183
(40.688,-74.183)|22|9|40.688|-74.183
(40.688,-74.183)|23|1|40.688|-74.183
(40.69,-74.178)|0|6|40.69|-74.178
(40.69,-74.178)|1|5|40.69|-74.178
(40.69,-74.178)|2|1|40.69|-74.178
(40.69,-74.178)|3|3|40.69|-74.178
(40.69,-74.178)|4|25|40.69|-74.178
(40.69,-74.178)|5|26|40.69|-74.178
(40.69,-74.178)|6|28|40.69|-74.178
(40.69,-74.178)|7|21|40.69|-74.178
(40.69,-74.178)|8|29|40.69|-74.178
(40.69,-74.178)|9|21|40.69|-74.178
(40.69,-74.178)|10|29|40.69|-74.178
(40.69,-74.178)|11|20|40.69|-74.178
(40.69,-74.178)|12|34|40.69|-74.178
(40.69,-74.178)|13|57|40.69|-74.178
(40.69,-74.178)|14|120|40.69|-74.178
(40.69,-74.178)|15|138|40.69|-74.178
(40.69,-74.178)|16|128|40.69|-74.178
(40.69,-74.178)|17|79|40.69|-74.178
(40.69,-74.178)|18|64|40.69|-74.178
(40.69,-74.178)|19|54|40.69|-74.178
(40.69,-74.178)|20|29|40.69|-74.178
(40.69,-74.178)|21|12|40.69|-74.178
(40.69,-74.178)|22|12|40.69|-74.178
(40.69,-74.178)|23|12|40.69|-74.178
(40.691,-74.177)|0|2|40.691|-74.177
(40.691,-74.177)|2|1|40.691|-74.177
(40.691,-74.177)|3|2|40.691|-74.177
(40.691,-74.177)|4|15|40.691|-74.177
(40.691,-74.177)|5|28|40.691|-74.177
(40.691,-74.177)|6|19|40.691|-74.177
(40.691,-74.177)|7|18|40.691|-74.177
(40.691,-74.177)|8|17|40.691|-74.177
(40.691,-74.177)|9|15|40.691|-74.177
(40.691,-74.177)|10|36|40.691|-74.177
(40.691,-74.177)|11|25|40.691|-74.177
(40.691,-74.177)|12|34|40.691|-74.177
(40.691,-74.177)|13|54|40.691|-74.177
(40.691,-74.177)|14|94|40.691|-74.177
(40.691,-74.177)|15|114|40.691|-74.177
(40.691,-74.177)|16|86|40.691|-74.177
(40.691,-74.177)|17|74|40.691|-74.177
(40.691,-74.177)|18|58|40.691|-74.177
(40.691,-74.177)|19|50|40.691|-74.177
(40.691,-74.177)|20|30|40.691|-74.177
(40.691,-74.177)|21|11|40.691|-74.177
(40.691,-74.177)|22|6|40.691|-74.177
(40.691,-74.177)|23|3|40.691|-74.177
(40.692,-73.984)|0|44|40.692|-73.984
(40.692,-73.984)|1|19|40.692|-73.984
(40.692,-73.984)|2|16|40.692|-73.984
(40.692,-73.984)|3|7|40.692|-73.984
(40.692,-73.984)|4|6|40.692|-73.984
(40.692,-73.984)|5|3|40.692|-73.984
(40.692,-73.984)|6|10|40.692|-73.984
(40.692,-73.984)|7|12|40.692|-73.984
(40.692,-73.984)|8|31|40.692|-73.984
(40.692,-73.984)|9|27|40.692|-73.984
(40.692,-73.984)|10|26|40.692|-73.984
(40.692,-73.984)|11|25|40.692|-73.984
(40.692,-73.984)|12|30|40.692|-73.984
(40.692,-73.984)|13|23|40.692|-73.984
(40.692,-73.984)|14|24|40.692|-73.984
(40.692,-73.984)|15|18|40.692|-73.984
(40.692,-73.984)|16|20|40.692|-73.984
(40.692,-73.984)|17|39|40.692|-73.984
(40.692,-73.984)|18|62|40.692|-73.984
(40.692,-73.984)|19|55|40.692|-73.984
(40.692,-73.984)|20|45|40.692|-73.984
(40.692,-73.984)|21|54|40.692|-73.984
(40.692,-73.984)|22|33|40.692|-73.984
(40.692,-73.984)|23|60|40.692|-73.984
(40.693,-73.989)|0|549|40.693|-73.989
(40.693,-73.989)|1|311|40.693|-73.989
(40.693,-73.989)|2|165|40.693|-73.989
(40.693,-73.989)|3|86|40.693|-73.989
(40.693,-73.989)|4|78|40.693|-73.989
(40.693,-73.989)|5|89|40.693|-73.989
(40.693,-73.989)|6|310|40.693|-73.989
(40.693,-73.989)|7|366|40.693|-73.989
(40.693,-73.989)|8|491|40.693|-73.989
(40.693,-73.989)|9|424|40.693|-73.989
(40.693,-73.989)|10|408|40.693|-73.989
(40.693,-73.989)|11|434|40.693|-73.989
(40.693,-73.989)|12|498|40.693|-73.989
(40.693,-73.989)|13|471|40.693|-73.989
(40.693,-73.989)|14|396|40.693|-73.989
(40.693,-73.989)|15|426|40.693|-73.989
(40.693,-73.989)|16|450|40.693|-73.989
(40.693,-73.989)|17|769|40.693|-73.989
(40.693,-73.989)|18|929|40.693|-73.989
(40.693,-73.989)|19|821|40.693|-73.989
(40.693,-73.989)|20|599|40.693|-73.989
(40.693,-73.989)|21|618|40.693|-73.989
(40.693,-73.989)|22|732|40.693|-73.989
(40.693,-73.989)|23|647|40.693|-73.989
(40.693,-74.186)|0|107|40.693|-74.186
(40.693,-74.186)|1|62|40.693|-74.186
(40.693,-74.186)|2|47|40.693|-74.186
(40.693,-74.186)|3|34|40.693|-74.186
(40.693,-74.186)|4|35|40.693|-74.186
(40.693,-74.186)|5|45|40.693|-74.186
(40.693,-74.186)|6|59|40.693|-74.186
(40.693,-74.186)|7|79|40.693|-74.186
(40.693,-74.186)|8|76|40.693|-74.186
(40.693,-74.186)|9|76|40.693|-74.186
(40.693,-74.186)|10|72|40.693|-74.186
(40.693,-74.186)|11|69|40.693|-74.186
(40.693,-74.186)|12|78|40.693|-74.186
(40.693,-74.186)|13|69|40.693|-74.186
(40.693,-74.186)|14|111|40.693|-74.186
(40.693,-74.186)|15|119|40.693|-74.186
(40.693,-74.186)|16|100|40.693|-74.186
(40.693,-74.186)|17|131|40.693|-74.186
(40.693,-74.186)|18|144|40.693|-74.186
(40.693,-74.186)|19|138|40.693|-74.186
(40.693,-74.186)|20|137|40.693|-74.186
(40.693,-74.186)|21|145|40.693|-74.186
(40.693,-74.186)|22|130|40.693|-74.186
(40.693,-74.186)|23|117|40.693|-74.186
(40.695,-74.177)|0|2|40.695|-74.177
(40.695,-74.177)|1|2|40.695|-74.177
(40.695,-74.177)|2|4|40.695|-74.177
(40.695,-74.177)|3|18|40.695|-74.177
(40.695,-74.177)|4|93|40.695|-74.177
(40.695,-74.177)|5|138|40.695|-74.177
(40.695,-74.177)|6|154|40.695|-74.177
(40.695,-74.177)|7|150|40.695|-74.177
(40.695,-74.177)|8|137|40.695|-74.177
(40.695,-74.177)|9|113|40.695|-74.177
(40.695,-74.177)|10|126|40.695|-74.177
(40.695,-74.177)|11|129|40.695|-74.177
(40.695,-74.177)|12|145|40.695|-74.177
(40.695,-74.177)|13|193|40.695|-74.177
(40.695,-74.177)|14|241|40.695|-74.177
(40.695,-74.177)|15|257|40.695|-74.177
(40.695,-74.177)|16|202|40.695|-74.177
(40.695,-74.177)|17|169|40.695|-74.177
(40.695,-74.177)|18|127|40.695|-74.177
(40.695,-74.177)|19|152|40.695|-74.177
(40.695,-74.177)|20|59|40.695|-74.177
(40.695,-74.177)|21|15|40.695|-74.177
(40.695,-74.177)|22|5|40.695|-74.177
(40.695,-74.177)|23|7|40.695|-74.177
(40.695,-74.178)|0|3|40.695|-74.178
(40.695,-74.178)|1|5|40.695|-74.178
(40.695,-74.178)|2|2|40.695|-74.178
(40.695,-74.178)|3|5|40.695|-74.178
(40.695,-74.178)|4|13|40.695|-74.178
(40.695,-74.178)|5|30|40.695|-74.178
(40.695,-74.178)|6|37|40.695|-74.178
(40.695,-74.178)|7|39|40.695|-74.178
(40.695,-74.178)|8|32|40.695|-74.178
(40.695,-74.178)|9|26|40.695|-74.178
(40.695,-74.178)|10|19|40.695|-74.178
(40.695,-74.178)|11|36|40.695|-74.178
(40.695,-74.178)|12|39|40.695|-74.178
(40.695,-74.178)|13|42|40.695|-74.178
(40.695,-74.178)|14|54|40.695|-74.178
(40.695,-74.178)|15|69|40.695|-74.178
(40.695,-74.178)|16|56|40.695|-74.178
(40.695,-74.178)|17|50|40.695|-74.178
(40.695,-74.178)|18|38|40.695|-74.178
(40.695,-74.178)|19|33|40.695|-74.178
(40.695,-74.178)|20|15|40.695|-74.178
(40.695,-74.178)|21|3|40.695|-74.178
(40.695,-74.178)|22|3|40.695|-74.178
